Print_Date,Emancipation_Date_Start,Site,Emancipation_Date_End,Breed,Species_,SpayNeutered,Stage_,Photo,Location_,Sort_By,Intake_Date_From,Review_Date_From,Intake_Date_To,Review_Date_To,Pre_Altered,Show_Photo,Video
"Wednesday, July 30, 2025",All,All,All,All,All,All,All,0,All,SubLocation - Alphabetical,All,All,All,All,N,No,All

Location_1,AVG_LOS,Distinct_Animals,AnimalNumber,AnimalName,AnimalType,PrimaryBreed,Age,Color,Declawed,PreAltered,IntakeType,Sex,Stage,Location,ARN,ChipNumber,Species,SecondaryBreed,DateOfBirth,ColorPattern,EmancipationDate,SpayedNeutered,IntakeDateTime,LOSInDays,StageChangeReason,SubLocation,AnimalWeight,Danger,DangerType,NumberOfPictures,Videos,HoldReason,HorForName,HoldStartDate,HoldPlacedBy,Total_Animals
  Foster Home,Avg. LOS: 54,131,A0058796664,,Cat,Domestic Shorthair,2m 3d,Black/White,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010003861781,Cat,Mix,5/27/2025 12:00:00 AM,,,N,6/27/2025 1:05 PM,33.00,,Foster Home,1.40 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058796665,,Cat,Domestic Shorthair,2m 3d,Black/,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010004234081,Cat,Mix,5/27/2025 12:00:00 AM,,,N,6/27/2025 1:05 PM,33.00,,Foster Home,1.50 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058797788,,Cat,Domestic Shorthair,2m 3d,Brown/,N,N,Stray/No Hold,F,In Foster,Foster Home,,,Cat,Mix,5/27/2025 12:00:00 AM,Tabby/,,N,6/27/2025 12:10 PM,33.10,,Foster Home,1.50 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058799429,,Cat,Domestic Longhair,1m 7d,Black/,N,N,Stray/OTC,M,In Foster,Foster Home,,941010004181309,Cat,Mix,6/23/2025 12:00:00 AM,,,N,6/27/2025 2:10 PM,33.00,,Foster Home,11.60 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058799431,,Cat,Domestic Longhair,1m 7d,Grey/,N,N,Stray/OTC,F,In Foster,Foster Home,,941010004208036,Cat,Mix,6/23/2025 12:00:00 AM,,,N,6/27/2025 2:10 PM,33.00,,Foster Home,9.90 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058811036,,Other,Satin,N/A,Blue/,N,N,Stray/OTC,M,In Foster,Foster Home,,,Rabbit,Mix,,,,N,6/30/2025 8:26 AM,30.30,,Foster Home,1.50 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058840248,,Cat,Domestic Shorthair,2m 1d,Black/,N,N,Seized/Signed Over,F,In Foster,Foster Home,,941010003651968,Cat,Mix,5/29/2025 12:00:00 AM,,,N,7/3/2025 2:14 PM,27.00,,Foster Home,2.10 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058848924,Thomas,Cat,Domestic Shorthair,2m 13d,Brown/White,N,N,Stray/Field,M,In Foster,Foster Home,MANNY,941010004189247,Cat,,5/17/2025 12:00:00 AM,,,N,7/5/2025 2:49 PM,25.00,"ok for foster, on meds",Foster Home,2.60 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058849570,Bruno,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",5m 25d,White/Brown,N,N,Seized/Signed Over,M,In Foster,Foster Home,,,Dog,Mix,2/5/2025 12:00:00 AM,Brindle/,,N,7/5/2025 3:46 PM,25.00,for weight gain,Foster Home,36.50 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058855018,SPRINGROLL,Cat,Domestic Shorthair,1m 3d,White/Grey,N,N,Stray/No Hold,M,In Foster,Foster Home,,,Cat,,6/27/2025 12:00:00 AM,,,N,7/7/2025 10:31 AM,23.20,bottle baby,Foster Home,9.90 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058872790,,Other,Satin,22d,White/Black,N,N,Stray/No Hold,U,In Foster,Foster Home,,,Rabbit,Satin,7/8/2025 12:00:00 AM,Spotted/,,N,7/9/2025 11:52 AM,21.10,needs fostering,Foster Home,,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058872792,,Other,Satin,22d,White/Black,N,N,Stray/No Hold,U,In Foster,Foster Home,,,Rabbit,Satin,7/8/2025 12:00:00 AM,Spotted/,,N,7/9/2025 11:52 AM,21.10,needs fostering,Foster Home,,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058872796,,Other,Satin,22d,White/Brown,N,N,Stray/No Hold,U,In Foster,Foster Home,,,Rabbit,Satin,7/8/2025 12:00:00 AM,Spotted/,,N,7/9/2025 11:52 AM,21.10,needs fostering,Foster Home,,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058872798,,Other,Satin,22d,Grey/,N,N,Stray/No Hold,U,In Foster,Foster Home,,,Rabbit,Satin,7/8/2025 12:00:00 AM,,,N,7/9/2025 11:52 AM,21.10,needs fostering,Foster Home,,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058872803,,Other,Satin,22d,Black/,N,N,Stray/No Hold,U,In Foster,Foster Home,,,Rabbit,Satin,7/8/2025 12:00:00 AM,,,N,7/9/2025 11:52 AM,21.10,needs fostering,Foster Home,,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058872805,,Other,Satin,22d,Grey/Tan,N,N,Stray/No Hold,U,In Foster,Foster Home,,,Rabbit,Satin,7/8/2025 12:00:00 AM,Dilute/,,N,7/9/2025 11:52 AM,21.10,needs fostering,Foster Home,,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058872807,,Other,Satin,22d,White/Black,N,N,Stray/No Hold,U,In Foster,Foster Home,,,Rabbit,Satin,7/8/2025 12:00:00 AM,Spotted/,,N,7/9/2025 11:52 AM,21.10,needs fostering,Foster Home,,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058873067,,Cat,Domestic Longhair,1y 20d,White/Grey,N,N,Stray/Field,F,In Foster,Foster Home,,,Cat,Mix,7/10/2024 12:00:00 AM,,,N,7/10/2025 8:04 AM,20.30,,Foster Home,5.75 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058873074,,Cat,Domestic Shorthair,1m 11d,White/Grey,N,N,Stray/Field,M,In Foster,Foster Home,,941010004229345,Cat,Mix,6/19/2025 12:00:00 AM,,,N,7/10/2025 8:04 AM,20.30,,Foster Home,10.00 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058873076,,Cat,Domestic Shorthair,1m 11d,White/Grey,N,N,Stray/Field,M,In Foster,Foster Home,,941010004379019,Cat,Mix,6/19/2025 12:00:00 AM,,,N,7/10/2025 8:04 AM,20.30,,Foster Home,12.00 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058901926,,Cat,Domestic Shorthair,17d,Black/White,N,N,Stray/Born in Care,F,In Foster,Foster Home,,,Cat,Mix,7/13/2025 12:00:00 AM,,,N,7/14/2025 9:22 AM,16.20,,Foster Home,4.00 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058901929,,Cat,Domestic Shorthair,17d,Black/White,N,N,Stray/Born in Care,M,In Foster,Foster Home,,,Cat,Mix,7/13/2025 12:00:00 AM,,,N,7/14/2025 9:22 AM,16.20,,Foster Home,4.00 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058901930,,Cat,Domestic Shorthair,17d,Black/White,N,N,Stray/Born in Care,F,In Foster,Foster Home,,,Cat,Mix,7/13/2025 12:00:00 AM,,,N,7/14/2025 9:22 AM,16.20,,Foster Home,3.84 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058901931,,Cat,Domestic Shorthair,17d,Black/White,N,N,Stray/Born in Care,M,In Foster,Foster Home,,,Cat,Mix,7/13/2025 12:00:00 AM,,,N,7/14/2025 9:22 AM,16.20,,Foster Home,3.84 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058904643,,Cat,Domestic Shorthair,1m 14d,Brown/,N,N,Stray/No Hold,M,In Foster,Foster Home,,,Cat,Mix,6/16/2025 12:00:00 AM,Tabby/,,N,7/14/2025 1:27 PM,16.00,,Foster Home,1.00 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058904859,,Cat,Domestic Shorthair,17d,Black/White,N,N,Stray/Born in Care,F,In Foster,Foster Home,,,Cat,Mix,7/13/2025 12:00:00 AM,,,N,7/14/2025 1:50 PM,16.00,,Foster Home,,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058909081,PEEWEE,Cat,Domestic Shorthair,16d,Brown/,N,N,Stray/Field,M,In Foster,Foster Home,,,Cat,Mix,7/14/2025 12:00:00 AM,Tabby/,,N,7/15/2025 8:56 AM,15.30,,Foster Home,3.68 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058909084,,Cat,Domestic Shorthair,1y 15d,Grey/,N,N,Stray/Field,F,In Foster,Foster Home,ROSEMARIE,,Cat,Mix,7/15/2024 12:00:00 AM,Tabby/,,N,7/15/2025 8:56 AM,15.30,,Foster Home,5.10 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058914263,,Cat,Domestic Shorthair,16d,Grey/,N,N,Seized/Abandoned,F,In Foster,Foster Home,,,Cat,,7/14/2025 12:00:00 AM,,,N,7/15/2025 3:20 PM,15.00,,Foster Home,,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058914271,,Cat,Domestic Shorthair,16d,Brown/,N,N,Seized/Abandoned,M,In Foster,Foster Home,,,Cat,,7/14/2025 12:00:00 AM,Tabby/,,N,7/15/2025 3:20 PM,15.00,,Foster Home,3.10 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058914274,,Cat,Domestic Shorthair,N/A,Grey/Orange,N,N,Seized/Abandoned,F,In Foster,Foster Home,,,Cat,,,Tortoiseshell/,,N,7/15/2025 3:20 PM,15.00,,Foster Home,3.70 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058914310,,Cat,Domestic Shorthair,16d,Grey/Orange,N,N,Seized/Abandoned,F,In Foster,Foster Home,,,Cat,,7/14/2025 12:00:00 AM,Tortoiseshell/,,N,7/15/2025 3:20 PM,15.00,,Foster Home,3.10 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058914774,POPPY,Cat,Domestic Shorthair,16d,Black/,N,N,Stray/No Hold,F,In Foster,Foster Home,,,Cat,Mix,7/14/2025 12:00:00 AM,,,N,7/15/2025 3:48 PM,15.00,,Foster Home,3.10 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058914782,PORTER,Cat,Domestic Shorthair,16d,Brown/,N,N,Stray/No Hold,M,In Foster,Foster Home,,,Cat,Mix,7/14/2025 12:00:00 AM,Tabby/,,N,7/15/2025 3:48 PM,15.00,,Foster Home,3.14 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058925498,,Cat,Domestic Shorthair,2m 1d,Black/,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010004234137,Cat,Mix,5/29/2025 12:00:00 AM,,,N,7/17/2025 12:16 PM,13.10,Too young/Weight gain,Foster Home,1.25 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058925499,,Cat,Domestic Shorthair,2m 1d,Black/,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010004396776,Cat,Mix,5/29/2025 12:00:00 AM,,,N,7/17/2025 12:16 PM,13.10,Too young/Weight gain,Foster Home,1.50 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058925505,,Cat,Domestic Shorthair,2m 1d,Grey/,N,N,Stray/No Hold,F,In Foster,Foster Home,,941010004225316,Cat,Mix,5/29/2025 12:00:00 AM,,,N,7/17/2025 12:16 PM,13.10,Too young/Weight gain,Foster Home,1.50 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058925509,,Cat,Domestic Shorthair,2m 1d,Black/,N,N,Stray/No Hold,F,In Foster,Foster Home,,941010004205931,Cat,Mix,5/29/2025 12:00:00 AM,,,N,7/17/2025 12:16 PM,13.10,Too young/weight gain,Foster Home,1.50 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058941118,,Cat,Domestic Shorthair,13d,Black/White,N,U,Owner/Guardian Surrender/Field,M,In Foster,Foster Home,,,Cat,Mix,7/17/2025 12:00:00 AM,,,U,7/19/2025 11:55 AM,11.10,,Foster Home,5.60 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058941120,,Cat,Domestic Shorthair,13d,Black/White,N,N,Owner/Guardian Surrender/Field,F,In Foster,Foster Home,,,Cat,Mix,7/17/2025 12:00:00 AM,,,N,7/19/2025 11:55 AM,11.10,,Foster Home,5.00 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058941129,,Cat,Domestic Shorthair,13d,Brown/,N,N,Owner/Guardian Surrender/Field,M,In Foster,Foster Home,,,Cat,Mix,7/17/2025 12:00:00 AM,Tabby/,,N,7/19/2025 11:55 AM,11.10,,Foster Home,5.00 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058941138,COCONUT,Cat,Domestic Shorthair,2m 0d,White/,N,N,Owner/Guardian Surrender/Field,F,In Foster,Foster Home,,941010004200610,Cat,,5/31/2025 12:00:00 AM,,,N,7/19/2025 11:55 AM,11.10,ON MEDS,Foster Home,1.60 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058941146,,Cat,Domestic Shorthair,13d,Black/,N,N,Owner/Guardian Surrender/Field,F,In Foster,Foster Home,,,Cat,Mix,7/17/2025 12:00:00 AM,,,N,7/19/2025 11:55 AM,11.10,,Foster Home,5.50 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058941151,QUINT,Cat,Domestic Shorthair,1y 11d,Brown/White,N,N,Owner/Guardian Surrender/Field,F,In Foster,Foster Home,,941010004381978,Cat,Mix,7/19/2024 12:00:00 AM,Tabby/,,N,7/19/2025 11:55 AM,11.10,,Foster Home,6.50 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058941158,,Cat,Domestic Shorthair,13d,Brown/,N,N,Owner/Guardian Surrender/Field,F,In Foster,Foster Home,,,Cat,Mix,7/17/2025 12:00:00 AM,Tabby/,,N,7/19/2025 11:55 AM,11.10,,Foster Home,6.40 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058943759,,Cat,Domestic Shorthair,1m 8d,Black/,N,N,Stray/No Hold,M,In Foster,Foster Home,,,Cat,Mix,6/22/2025 12:00:00 AM,,,N,7/19/2025 5:53 PM,10.90,,Foster Home,1.10 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058943760,,Cat,Domestic Shorthair,1m 8d,Brown/,N,N,Stray/No Hold,M,In Foster,Foster Home,,,Cat,Mix,6/22/2025 12:00:00 AM,Tabby/,,N,7/19/2025 5:53 PM,10.90,,Foster Home,1.30 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058943762,,Cat,Domestic Shorthair,1m 8d,Black/White,N,N,Stray/No Hold,F,In Foster,Foster Home,,,Cat,Mix,6/22/2025 12:00:00 AM,Tuxedo/,,N,7/19/2025 5:53 PM,10.90,,Foster Home,1.10 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058959620,JESSE,Cat,Domestic Shorthair,1m 6d,Orange/,N,N,Stray/No Hold,M,In Foster,Foster Home,,,Cat,Mix,6/24/2025 12:00:00 AM,Tabby/,,N,7/22/2025 3:37 PM,8.00,,Foster Home,13.00 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058959628,BADGER,Cat,Domestic Shorthair,1m 13d,Black/,N,N,Stray/No Hold,M,In Foster,Foster Home,,,Cat,Mix,6/17/2025 12:00:00 AM,,,N,7/22/2025 3:37 PM,8.00,,Foster Home,1.25 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058959631,SKINNY PETE,Cat,Domestic Shorthair,1m 6d,Black/,N,N,Stray/No Hold,M,In Foster,Foster Home,,,Cat,Mix,6/24/2025 12:00:00 AM,,,N,7/22/2025 3:37 PM,8.00,,Foster Home,11.00 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058981727,,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",2m 14d,Black/White,N,N,Seized/Cruelty,F,In Foster,Foster Home,,,Dog,Mix,5/16/2025 12:00:00 AM,,,N,7/25/2025 2:07 PM,5.00,,Foster Home,15.60 pound,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058999679,,Cat,Domestic Shorthair,10d,Black/Orange,N,N,Stray/Abandoned/Dumped Off at SPCA,F,In Foster,Foster Home,,,Cat,Mix,7/20/2025 12:00:00 AM,Calico/,,N,7/28/2025 8:10 AM,2.30,,Foster Home,5.00 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058999684,,Cat,Domestic Shorthair,10d,Black/Orange,N,N,Stray/Abandoned/Dumped Off at SPCA,F,In Foster,Foster Home,,,Cat,Mix,7/20/2025 12:00:00 AM,Calico/,,N,7/28/2025 8:10 AM,2.30,,Foster Home,5.00 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058999688,,Cat,Domestic Shorthair,10d,Grey/,N,N,Stray/Abandoned/Dumped Off at SPCA,F,In Foster,Foster Home,,,Cat,Mix,7/20/2025 12:00:00 AM,Tabby/,,N,7/28/2025 8:10 AM,2.30,,Foster Home,4.00 ounce,No,,0,No,,,,,279
  Foster Home,Avg. LOS: 54,131,A0058999695,,Cat,Domestic Shorthair,10d,Orange/Brown,N,N,Stray/Abandoned/Dumped Off at SPCA,F,In Foster,Foster Home,,,Cat,Mix,7/20/2025 12:00:00 AM,Tabby/,,N,7/28/2025 8:10 AM,2.30,,Foster Home,5.00 ounce,No,,0,No,,,,,279
  Humane Education Office,Avg. LOS: 607,6,A0050404927,HANDSOME HENRY,Other,Ferret,4y 1m 19d,Sable/,N,Y,Owner/Guardian Surrender/Guardian Surrender - OTC!,M,Permanent Resident,Humane Education Office,,941010003153911,Mammal,,6/11/2021 12:00:00 AM,,,Y,6/14/2022 10:29 AM,1142.20,per HuEd,Humane Ed Office,2.50 pound,No,,0,No,,,,,279
  Humane Education Office,Avg. LOS: 607,6,A0051407698,FLAKE,Other,"Snake, Corn",N/A,Orange/Golden,N,N,Stray/OTC,M,Permanent Resident,Humane Education Office,,,Reptile/Amphibian,,,,,N,10/26/2022 5:44 PM,1007.90,,Humane Ed Office,136.00 gram,No,,0,No,,,,,279
  Humane Education Office,Avg. LOS: 607,6,A0052747565,Elliot,Other,Bearded Dragon,N/A,Brown/,N,N,Stray/Abandoned by owner - OTC!,M,Permanent Resident,Humane Education Office,,,Reptile/Amphibian,,,,,N,5/27/2023 9:18 AM,795.20,Humane Education Perm Resident,Humane Ed Office,446.00 gram,No,,0,No,,,,,279
  Humane Education Office,Avg. LOS: 607,6,A0056143449,HERBIE,Other,GUINEA PIG,1y 1m 17d,Brown/White,N,N,Stray/Born in Foster,M,Permanent Resident,Humane Education Office,KENT,,Rodent,GUINEA PIG,6/13/2024 12:00:00 AM,Tricolor/,,N,6/13/2024 2:33 PM,412.00,MED CLEARED,Humane Ed Office,9.50 ounce,No,,0,No,,,,,279
  Humane Education Office,Avg. LOS: 607,6,A0057946635,,Other,RAT-DOMESTIC,5m 17d,White/,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,M,In Foster,Humane Education Office,,,Rodent,,2/13/2025 12:00:00 AM,,,N,3/6/2025 10:12 AM,146.20,with Humane Ed until sx,Humane Ed Office,263.00 gram,No,,0,No,,,,,279
  Humane Education Office,Avg. LOS: 607,6,A0058058104,,Other,RAT-DOMESTIC,4m 16d,White/,N,N,Owner/Guardian Surrender/Born in Foster,M,In Foster,Humane Education Office,,,Rodent,RAT-DOMESTIC,3/14/2025 12:00:00 AM,,,N,3/14/2025 3:08 PM,138.00,with Humane Ed until sx,Humane Ed Office,200.00 gram,No,,0,No,,,,,279
  ICU,Avg. LOS: 3,10,A0059000884,CROISSANT,Cat,Domestic Shorthair,1m 6d,Brown/White,N,N,Seized/Signed Over,M,Hold - Doc,ICU,,941010004376226,Cat,Mix,6/24/2025 12:00:00 AM,Tabby/,,N,7/29/2025 10:42 AM,1.20,tech recheck,01 - A,1.50 pound,No,,0,No,,,,,279
  ICU,Avg. LOS: 3,10,A0059000887,SCONE,Cat,Domestic Shorthair,1m 6d,Grey/White,N,N,Seized/Signed Over,M,Hold - Doc,ICU,,941010004222626,Cat,Mix,6/24/2025 12:00:00 AM,Tabby/,,N,7/29/2025 10:42 AM,1.20,,01 - A,1.00 pound,No,,0,No,,,,,279
  ICU,Avg. LOS: 3,10,A0059000897,DANISH,Cat,Domestic Shorthair,29d,Brown/White,N,N,Seized/Signed Over,F,Hold - Doc,ICU,,941010004178119,Cat,Mix,7/1/2025 12:00:00 AM,Tabby/,,N,7/29/2025 10:42 AM,1.20,tech recheck,01 - A,15.00 ounce,No,,0,No,,,,,279
  ICU,Avg. LOS: 3,10,A0058981711,Jessica,Cat,Domestic Shorthair,2y 4d,Black/White,N,N,Stray/OTC,F,Hold - Surgery,ICU,,,Cat,,7/26/2023 12:00:00 AM,,,N,7/26/2025 10:00 AM,4.20,,02- B,8.80 pound,No,,0,No,,,,,279
  ICU,Avg. LOS: 3,10,A0058983772,SHIRLEY,Cat,Domestic Longhair,2y 3d,Brown/,N,N,Stray/Field,F,Hold - Foster,ICU,,,Cat,,7/27/2023 12:00:00 AM,Tabby/,,N,7/25/2025 4:56 PM,4.90,,04,8.60 pound,No,,0,No,,,,,279
  ICU,Avg. LOS: 3,10,A0058983789,,Cat,Domestic Shorthair,5d,Brown/Black,N,N,Stray/Field,F,Hold - Foster,ICU,,,Cat,Mix,7/25/2025 12:00:00 AM,Tabby/,,N,7/25/2025 4:56 PM,4.90,,04,4.00 ounce,No,,0,No,,,,,279
  ICU,Avg. LOS: 3,10,A0058983802,,Cat,Domestic Shorthair,5d,Brown/Black,N,N,Stray/Field,M,Hold - Foster,ICU,,,Cat,Mix,7/25/2025 12:00:00 AM,Tabby/,,N,7/25/2025 4:56 PM,4.90,,04,4.50 ounce,No,,0,No,,,,,279
  ICU,Avg. LOS: 3,10,A0058983806,,Cat,Domestic Shorthair,5d,Brown/Black,N,N,Stray/Field,F,Hold - Foster,ICU,,,Cat,Mix,7/25/2025 12:00:00 AM,Tabby/,,N,7/25/2025 4:56 PM,4.90,,04,5.00 ounce,No,,0,No,,,,,279
  ICU,Avg. LOS: 3,10,A0058983813,,Cat,Domestic Shorthair,5d,Grey/,N,N,Stray/Field,M,Hold - Foster,ICU,,,Cat,Mix,7/25/2025 12:00:00 AM,,,N,7/25/2025 4:56 PM,4.90,,04,4.50 ounce,No,,0,No,,,,,279
  ICU,Avg. LOS: 3,10,A0059006615,,Cat,Domestic Shorthair,4y 1d,Brown/,N,N,Stray/OTC,M,Hold - Doc,ICU,,,Cat,,7/29/2021 12:00:00 AM,Tabby/,,N,7/29/2025 5:16 PM,0.90,,05 - B,9.60 pound,No,,0,No,,,,,279
  If The Fur Fits,Avg. LOS: 72,7,A0057853586,Max,Cat,Domestic Shorthair,6m 6d,Grey/,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - FIELD!,M,In If the Fur Fits - Medical,If The Fur Fits,Snorkel,941010002908018,Cat,,1/24/2025 12:00:00 AM,Tabby/,,Y,2/14/2025 2:56 PM,166.00,,Medical,7.80 pound,No,,0,No,,,,,279
  If The Fur Fits,Avg. LOS: 72,7,A0058301744,EWA,Cat,Domestic Shorthair,3m 17d,Cream/,N,Y,Return/Medical Treatment - OTC!,F,In If the Fur Fits - Medical,If The Fur Fits,AURORA,941010003028788,Cat,Mix,4/13/2025 12:00:00 AM,,,Y,7/1/2025 8:28 AM,29.30,Severe diarrhea,Medical,4.10 pound,No,,0,No,,,,,279
  If The Fur Fits,Avg. LOS: 72,7,A0058452209,Elvis,Cat,Domestic Shorthair,1y 2m 23d,Black/White,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - FIELD!,M,In If the Fur Fits - Medical,If The Fur Fits,39,941010003731773,Cat,,5/7/2024 12:00:00 AM,,,Y,5/7/2025 12:49 PM,84.10,medically cleared ITFF,Medical,8.40 pound,No,,0,No,,,,,279
  If The Fur Fits,Avg. LOS: 72,7,A0058561031,Bob Ross Jr.,Cat,Domestic Shorthair,3m 5d,Blue/,N,N,Transfer In/Feral Cat Focus,M,In If the Fur Fits - Medical,If The Fur Fits,Tulip,941010003745397,Cat,,4/25/2025 12:00:00 AM,,,N,5/23/2025 11:06 AM,68.10,,Medical,2.80 pound,No,,0,No,,,,,279
  If The Fur Fits,Avg. LOS: 72,7,A0058600883,NIGHT RIDER,Cat,Domestic Shorthair,7y 2m 1d,Black/,N,Y,Stray/OTC,M,In If the Fur Fits - Medical,If The Fur Fits,,941010003025634,Cat,,5/29/2018 12:00:00 AM,,,Y,5/29/2025 3:51 PM,62.00,,Medical,10.30 pound,No,,0,No,,,,,279
  If The Fur Fits,Avg. LOS: 72,7,A0058697784,MATTY,Cat,Domestic Shorthair,2m 21d,Brown/,N,N,Stray/No Hold,M,In If the Fur Fits - Medical,If The Fur Fits,,941010002711642,Cat,,5/9/2025 12:00:00 AM,Tabby/,,Y,6/13/2025 9:00 AM,47.20,,Medical,2.25 pound,No,,0,No,,,,,279
  If The Fur Fits,Avg. LOS: 72,7,A0058720491,Pea,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",1y 1m 10d,Grey/,N,N,Seized/Cruelty,F,In If the Fur Fits - Medical,If The Fur Fits,,941010004182407,Dog,Mix,6/20/2024 12:00:00 AM,Brindle/,,Y,6/16/2025 3:04 PM,44.00,,Medical,42.00 pound,No,,0,No,,,,,279
  Large Dog Recovery,Avg. LOS: 8,1,A0058957641,Axel,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",5y 8d,Black/,N,N,Seized/Signed Over,M,Hold - Doc,Large Dog Recovery,,,Dog,Mix,7/22/2020 12:00:00 AM,,,N,7/22/2025 1:30 PM,8.00,,04,66.00 pound,No,,0,No,,,,,279
"  Multi-Animal Holding, Room 227",Avg. LOS: 8,1,A0058955651,G Pig 22,Other,GUINEA PIG,N/A,Brown/Tan,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,M,Hold - Doc,"Multi-Animal Holding, Room 227",,,Rodent,,,Tricolor/,,N,7/22/2025 11:25 AM,8.10,,Mammal 1,1.60 pound,No,,0,No,,,,,279
"  Multi-Animal Holding, Room 229",Avg. LOS: 8,16,A0058955673,G Pig 26,Other,GUINEA PIG,N/A,Brown/Tan,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,"Multi-Animal Holding, Room 229",,,Rodent,GUINEA PIG,,Tricolor/,,Y,7/22/2025 11:25 AM,8.10,,Multi Animal Holding,1.60 pound,No,,0,No,,,,,279
